,Date,deaths,confirmed,recovered,active,new_confirmed,new_recovered,new_deaths,Unnamed: 0,EVT,JNJ,PFE,FMS,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,DUK,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,TOT,BP,SNP_x,MT,PKX,DB,CMC,GS,WFC,CICHY,ACGBY,CRARY,C,DAX,SNP_y,NDAQ,TM,GM,TSLA,DTE,DRI,TEF,T,TMUS,VOD,VZ,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,SAP,CSCO,IBM,INTC,EBAY,EA_x,EA_y,QCOM,TXN,SNE,PS3,PS4,Vita,bitrate,Weekly_average_change_views,Weekly_average_views,Users,In-Game,av_conc_viewers,av_conc_channels,time_watched,active_streamers
593,2018-08-17 00:00:00+00:00,,,,,,,,494.0,24.3,132.45,41.48,48.25,64.24,118.05,91.29,42.44,12.26,253.26,50.35,168.6,62.46,81.64,52.93,175.06,13.35,118.15,78.34,72.74,72.74,62.77,59.53,41.89,91.66,28.05,69.47,11.09,21.09,232.51,58.51,17.85,11.5,6.6525,69.42,27.8,91.66,92.69,122.63,36.08,323.5,113.04,113.15,8.4,33.06,65.87,22.65,54.26,45.0,16.25,45.14,213.44,1885.8,1222.04,115.48,45.1,144.79,47.0,33.82,128.81,128.81,65.5,108.87,54.13,29900.0,138200.0,3300.0,-0.009949955991279937,,,14201872.0,2538642.0,,,,
594,2018-08-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35400.0,167300.0,4500.0,-0.014088180718519885,,,15204816.0,4868667.0,,,,
595,2018-08-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26600.0,144200.0,3100.0,-0.0206010077642566,6499200.022067552,3950.2,15570495.0,4969582.0,,,,
596,2018-08-20 00:00:00+00:00,,,,,,,,493.0,24.47,134.93,42.2,48.8,65.0,119.77,90.65,42.88,12.27,254.0,51.84,170.31,63.555,82.38,53.42,175.15,13.46,118.0,78.26,73.45,73.45,63.58,60.69,42.23,93.1,29.4,71.28,11.14,21.66,234.13,58.81,17.16,11.6,6.6801,69.46,28.19,93.1,92.9,122.76,36.63,291.7035,113.87,113.74,8.43,33.14,65.74,22.79,54.93,45.0,16.46,45.74,218.1,1890.57,1220.66,117.73,45.99,146.37,47.05,34.2,127.08,127.08,66.33,109.75,54.56,23200.0,114800.0,2200.0,-0.02303734337820229,,,14425611.0,4397637.0,,,,
597,2018-08-21 00:00:00+00:00,,,,,,,,492.0,24.46,137.0,42.33,49.38,64.91,117.87,94.0,43.06,12.34,253.99,51.84,169.34,63.9,81.71,54.26,174.49,13.52,118.375,79.05,74.15,74.15,64.28,61.45,42.61,94.63,29.86,72.28,11.47,21.86,235.29,59.0,17.43,11.77,6.81,70.63,28.58,94.63,93.19,122.95,36.75,310.61,113.39,114.53,8.54,33.33,65.77,23.04,54.9,44.86,16.75,47.6465,216.8,1880.0,1223.02,118.15,46.25,147.0,46.66,34.06,128.54,128.54,66.09,109.5,54.5,20500.0,103500.0,2100.0,-0.0077308551543277875,,,14221999.0,4305177.0,,,,
598,2018-08-22 00:00:00+00:00,,,,,,,,491.0,24.41,135.56,42.15,50.84,64.51,116.94,94.87,43.83,12.61,250.61,51.53,167.76,64.44,81.4,53.88,172.93,13.56,118.54,79.11,75.0,75.0,65.1,62.39,43.0,95.78,30.21,72.47,11.61,22.32,237.89,59.04,17.97,11.86,6.98,71.16,28.7,95.78,92.22,124.52,36.6,320.87,112.89,114.2,8.59,33.2,66.28,23.21,54.84,45.215,17.35,48.63,214.1,1876.64,1214.22,119.06,45.95,146.01,47.25,34.41,126.06,126.06,66.22,110.64,54.33,18400.0,104800.0,2700.0,-0.010904123610686585,,,14267750.0,4333482.0,,,,
599,2018-08-23 00:00:00+00:00,,,,,,,,490.0,24.32,134.61,42.11,50.21,65.67,115.72,95.36,43.88,12.41,253.67,51.33,169.73,64.51,80.73,53.37,172.02,13.56,118.39,79.56,73.93,73.93,65.49,62.46,43.21,94.84,29.74,71.04,11.35,22.22,239.05,59.0,17.9,11.85,6.91,71.03,28.68,94.84,92.84,123.24,35.95,319.14,111.26,113.52,8.51,32.69,65.5,23.04,54.16,44.7525,17.33,48.24,214.65,1907.17,1219.88,119.74,45.88,145.04,46.86,34.78,127.63,127.63,66.98,112.18,54.23,18400.0,109600.0,2600.0,-0.011436469551860716,,,14574315.0,4460766.0,,,,
600,2018-08-24 00:00:00+00:00,,,,,,,,489.0,24.24,135.11,42.43,50.41,65.9,116.07,95.66,43.87,12.52,254.0,51.51,169.4,64.755,81.07,52.91,172.16,13.53,118.9,79.52,74.47,74.47,65.92,63.47,43.25,96.0,30.29,71.26,11.41,21.79,237.36,58.9,17.5,11.9,6.92,70.6,28.67,96.0,93.35,123.02,35.95,320.7,111.59,114.45,8.53,32.46,65.45,22.93,54.26,45.2075,17.11,48.6,216.6,1910.51,1226.0,120.25,46.2,145.46,47.29,34.56,126.89,126.89,67.0,112.96,54.64,21200.0,111800.0,2400.0,-0.007340336881804511,,,14820409.0,4591836.0,,,,
601,2018-08-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26300.0,136500.0,3100.0,-0.01016359297696123,,,15761345.0,5032798.0,,,,
602,2018-08-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500.0,132700.0,2400.0,-0.016819400635620773,6782807.893936561,31428.0,16032027.0,5052835.0,,,,
603,2018-08-27 00:00:00+00:00,,,,,,,,488.0,24.42,135.5,42.52,50.79,66.45,116.66,95.61,44.23,12.48,256.41,51.95,170.69,65.53,81.42,53.32,173.31,13.67,119.36,79.91,76.65,76.65,66.05,64.7,43.59,101.28,30.37,72.56,11.49,21.94,236.99,58.87,18.07,12.08,6.965,71.07,28.97,101.28,94.83,125.61,36.29,318.0,112.02,114.71,8.57,32.74,65.2,22.95,54.98,45.99,17.32,48.99,217.15,1915.0,1244.14,121.67,46.5,146.94,48.0,34.62,130.29,130.29,67.37,114.65,55.48,21100.0,103200.0,1900.0,-0.015287982714593178,,,14841720.0,4455319.0,,,,
604,2018-08-28 00:00:00+00:00,,,,,,,,487.0,24.37,134.78,41.61,52.15,67.03,115.71,95.55,45.39,12.77,256.87,52.6,170.76,66.75,80.44,53.41,171.3,13.72,120.6,80.58,76.51,76.51,66.24,64.83,43.66,101.275,31.28,74.29,11.63,22.09,243.06,59.19,18.01,12.16,7.0,72.57,29.34,101.275,95.17,126.74,37.85,318.41,111.06,113.66,8.6,32.81,65.85,22.89,54.82,46.15,17.1901,48.53,219.01,1937.73,1255.9,122.5,46.78,146.95,48.55,34.74,129.61,129.61,68.56,115.74,55.87,20000.0,99700.0,1700.0,-0.011323494509772028,,,14577030.0,4336919.0,,,,
605,2018-08-29 00:00:00+00:00,,,,,,,,486.0,24.24,134.32,41.5,52.88,66.72,115.59,95.86,45.42,12.77,257.5,52.25,170.25,66.11,80.49,53.26,170.01,13.7,120.0,80.44,77.2,77.2,65.8,64.03,43.3,100.87,30.84,73.56,11.58,21.78,242.05,59.05,17.94,12.22,6.8820000000000014,72.3,29.23,100.87,95.06,126.85,37.39,310.27,111.03,115.19,8.475,32.66,65.74,22.6,54.78,45.54,17.0096,48.32,220.15,1953.45,1255.0,122.1,47.07,146.87,48.7,34.78,127.56,127.56,69.67,115.41,56.45,19600.0,99900.0,1900.0,-0.0045331920860374785,,,14393649.0,4319991.0,,,,
606,2018-08-30 00:00:00+00:00,,,,,,,,485.0,24.31,134.7,41.23,51.33,66.94,115.0,96.44,45.16,12.87,258.9,52.1,170.56,65.768,80.96,52.93,170.36,13.57,120.08,80.45,77.38,77.38,66.15,63.87,43.41,100.18,30.78,74.12,11.44,21.75,240.8,58.67,17.9,12.1,6.92,72.09,29.16,100.18,94.71,125.66,37.0,302.26,111.57,114.75,8.33,32.2,65.57,22.29,54.4,45.23,17.07,47.6,223.25,1997.42,1263.4,121.07,47.31,147.03,48.52,34.84,120.6,120.6,68.97,114.92,56.78,20300.0,104200.0,1700.0,-0.005699510703279587,,,14362543.0,4330011.0,,,,
607,2018-08-31 00:00:00+00:00,,,,,,,,484.0,24.44,134.6,41.29,50.85,66.96,114.63,96.32,44.56,12.73,259.76,52.13,168.48,64.93,81.3,53.47,170.92,13.5,119.4,80.24,74.41,74.41,65.58,62.9,42.9,99.51,30.06,72.44,11.31,21.32,238.94,58.27,17.83,12.0,6.81,71.05,28.81,99.51,94.42,124.6,36.2,302.0,111.86,115.81,8.18,31.95,66.13,21.84,54.51,46.05,16.75,47.17,226.51,2007.0,1252.21,120.11,46.91,145.72,47.96,34.72,115.13,115.13,67.99,112.63,56.85,20300.0,145700.0,2000.0,-0.006092050703862328,,,14919521.0,4556609.0,,,,
608,2018-09-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24100.0,178500.0,2200.0,-0.008056180175305759,,,15910942.0,4955392.0,1132031.0,44195.0,815062320.0,3670836.0
609,2018-09-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26900.0,169900.0,1600.0,-0.014449566062241974,6960363.416065613,29297.75,16052286.0,4981565.0,,,,
610,2018-09-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21900.0,133300.0,2400.0,-0.014318735273266447,,,14688709.0,4334206.0,,,,
611,2018-09-04 00:00:00+00:00,,,,,,,,483.0,24.41,134.69,41.48,50.1,66.74,115.06,96.57,43.63,12.88,262.14,52.0,169.5,63.44,81.38,52.25,170.24,13.38,118.93,80.41,73.78,73.78,65.47,62.08,42.8,98.76,29.22,69.05,11.26,21.3,237.76,58.45,17.7,11.85,6.89,70.99,28.24,98.76,95.51,122.17,36.0,296.94,111.53,116.11,7.99,31.78,65.74,21.28,53.55,45.5,16.8,48.68,228.41,2026.5,1222.52,117.76,47.84,145.98,48.38,34.4,113.72,113.72,68.74,111.02,56.4,18400.0,100500.0,1800.0,-0.007788800961654739,,,14038497.0,4087402.0,,,,
612,2018-09-05 00:00:00+00:00,,,,,,,,482.0,24.4,133.48,41.29,50.2,66.96,113.18,95.45,43.5,12.45,260.97,51.06,167.82,63.48,81.51,52.57,170.0,13.28,118.06,79.9,71.9,71.9,65.0,61.7,42.8,94.4,28.88,68.61,11.6,21.24,237.01,58.88,17.47,11.86,7.09,71.2,28.19,94.4,96.58,120.51,35.6,285.05,111.88,117.91,7.96,31.75,65.63,21.35,53.02,44.1575,16.06,48.86,228.99,2038.11,1209.22,117.32,47.56,145.19,47.75,34.64,112.98,112.98,69.8,112.38,56.0,17400.0,98300.0,1700.0,-0.006691403068362667,,,14108452.0,4032899.0,,,,
613,2018-09-06 00:00:00+00:00,,,,,,,,481.0,24.36,135.5,41.85,50.13,66.01,114.91,95.81,43.37,12.5,257.89,52.39,168.04,63.37,82.62,53.13,172.42,13.33,117.89,81.11,73.3,73.3,64.41,61.06,42.55,94.76,29.09,68.61,11.41,21.45,237.0,58.91,17.07,11.74,7.1275,70.93,28.02,94.76,94.42,120.5,35.0,284.8,113.25,118.59,7.86,32.13,65.5,21.63,53.94,44.68,15.79,50.21,226.23,2006.51,1198.57,115.96,47.44,146.88,47.76,34.08,111.85,111.85,70.85,110.99,56.57,16600.0,101200.0,1500.0,-0.007069795384175731,,,13910572.0,3990675.0,,,,
614,2018-09-07 00:00:00+00:00,,,,,,,,480.0,24.23,136.78,41.59,49.82,65.79,115.51,96.3,43.24,12.39,254.5,51.99,170.52,62.67,82.82,52.62,172.27,13.31,114.52,80.15,73.11,73.11,62.7,59.92,41.63,94.27,28.6,68.29,11.11,21.26,235.05,57.92,16.63,11.54,6.95,70.34,27.63,94.27,93.07,119.56,34.35,260.1,113.14,118.85,7.82,32.16,65.33,21.59,54.13,45.01,16.02,50.32,221.85,1938.71,1172.0,115.55,47.01,145.94,46.91,33.4,112.74,112.74,69.84,110.45,56.12,19000.0,140600.0,1900.0,-0.006761667229153179,,,14585975.0,4403925.0,,,,
615,2018-09-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24100.0,179500.0,2300.0,-0.011131532615209648,,,15976993.0,4868375.0,,,,
616,2018-09-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25800.0,156500.0,2700.0,-0.012975313418894048,6531212.172355723,38400.75,16228637.0,4982757.0,,,,
617,2018-09-10 00:00:00+00:00,,,,,,,,479.0,24.16,137.53,42.38,50.2,66.45,116.06,96.64,43.97,12.36,255.72,52.63,170.42,62.89,82.72,53.04,172.76,13.33,115.43,82.2359,74.07,74.07,63.13,60.33,42.17,94.77,28.93,67.46,11.2,20.94,235.01,57.62,16.75,11.64,7.016,69.98,27.84,94.77,93.36,119.55,33.92,273.26,113.29,117.45,7.96,32.28,64.98,21.88,54.32,44.51,16.0495,50.75,220.95,1971.0,1184.2,118.05,47.3,146.6,46.56,34.14,115.25,115.25,70.67,109.17,56.82,16700.0,108000.0,1500.0,-0.013934172238452969,,,14119554.0,4042157.0,,,,
618,2018-09-11 00:00:00+00:00,,,,,,,,478.0,24.16,137.64,42.0,49.97,66.38,115.59,96.18,44.18,12.439,253.76,52.51,170.22,62.635,82.44,52.94,172.12,13.29,114.34,81.96,72.25,72.25,62.93,60.55,41.96,94.71,28.09,64.45,10.99,20.01,230.67,57.4,16.31,11.52,6.99,69.26,27.56,94.71,93.14,120.07,33.92,279.47,113.55,120.51,7.81,32.48,65.56,21.58,54.29,45.25,15.95,48.7,218.01,1928.27,1171.1,117.98,46.91,146.0,46.0,33.81,112.29,112.29,71.84,108.06,56.48,17200.0,111400.0,1100.0,-0.007534687322740779,,,14044830.0,4056168.0,,,,
619,2018-09-12 00:00:00+00:00,,,,,,,,477.0,24.51,138.9,42.3,50.66,66.6,115.06,96.03,44.94,12.3,255.68,52.15,171.59,63.24,81.23,52.46,172.24,13.4,116.42,83.25,72.3,72.3,64.51,62.45,43.02,96.0,28.68,64.9,11.02,20.34,230.91,57.33,16.29,11.44,6.93,70.96,27.93,96.0,93.82,119.8,33.7,281.44,113.03,119.52,7.71,32.84,66.0,21.62,54.75,46.9175,15.83,48.71,224.94,1994.0,1182.0,120.42,46.86,146.37,44.56,33.98,112.01,112.01,72.09,105.0,56.99,17700.0,105700.0,1500.0,-0.005305710109731824,,,13923861.0,3995100.0,,,,
620,2018-09-13 00:00:00+00:00,,,,,,,,476.0,24.54,139.89,42.5,51.97,67.23,116.21,96.53,45.85,12.67,259.57,53.19,172.28,64.03,80.91,52.85,172.78,13.52,116.01,83.15,75.43,75.43,64.81,63.02,43.45,97.62,29.36,65.3,11.43,20.9,229.5,56.01,16.6,11.75,7.16,70.9,28.23,97.62,91.76,121.75,34.26,288.02,113.18,119.42,7.86,33.44,68.0,22.28,55.08,49.1875,16.88,49.0,223.52,2000.0,1179.7,121.58,46.84,147.35,45.68,34.43,113.75,113.75,73.68,105.15,57.72,17000.0,101200.0,1500.0,-0.0037685736468015024,,,13693904.0,4112656.0,,,,
621,2018-09-14 00:00:00+00:00,,,,,,,,475.0,24.55,140.0,42.75,52.2,68.51,116.18,96.95,45.81,12.53,260.98,53.09,173.49,63.73,81.99,52.46,174.13,13.47,116.43,82.42,75.45,75.45,64.81,62.87,43.31,96.14,29.15,65.51,11.3,21.4,229.08,55.19,16.96,11.58,7.14,70.18,28.36,96.14,91.53,122.71,34.47,288.76,112.55,119.4,7.82,33.61,68.58,22.17,54.91,48.85,16.85,48.68,225.75,1992.93,1188.0,121.19,47.27,148.85,45.78,34.5,114.41,114.41,74.53,105.96,59.38,18800.0,117100.0,1400.0,-0.005119517742270624,,,14517859.0,4482330.0,,,,
622,2018-09-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25500.0,169500.0,2300.0,-0.006234323365705568,,,16037434.0,5061274.0,,,,
623,2018-09-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24700.0,156300.0,2100.0,-0.010938397191372429,5808901.49150006,30990.5,16265804.0,5046695.0,,,,
624,2018-09-17 00:00:00+00:00,,,,,,,,474.0,24.37,139.33,43.02,51.9,68.42,116.45,97.01,45.68,12.61,260.0,52.07,171.22,63.67,81.77,52.79,172.78,13.5,117.61,83.0,76.25,76.25,65.05,62.92,43.48,96.77,29.84,65.46,11.46,21.16,229.4,54.75,16.75,11.61,7.235,70.79,28.22,96.77,90.75,122.67,34.5,290.04,112.43,118.59,7.78,33.6,68.03,22.25,54.79,49.24,16.26,48.14,222.15,1954.73,1177.77,120.33,47.23,148.44,45.29,34.03,114.38,114.38,74.84,105.29,59.69,17700.0,97000.0,1600.0,-0.011389355418223307,,,13871686.0,4020247.0,,,,
625,2018-09-18 00:00:00+00:00,,,,,,,,473.0,24.44,140.27,43.0,51.28,67.76,117.57,95.81,45.16,12.67,256.79,52.58,169.75,63.6,82.44,52.84,173.84,13.29,118.5,83.9,77.28,77.28,65.71,62.95,43.41,97.41,30.08,66.25,11.51,21.51,228.35,54.25,16.65,11.8,7.254,71.3,28.26,97.41,89.13,124.38,35.17,296.69,112.07,117.91,7.76,33.56,67.43,22.41,54.39,48.1825,16.37,48.18,217.79,1918.65,1162.66,119.27,47.07,147.76,45.58,34.21,112.83,112.83,73.8,104.03,59.65,16700.0,98200.0,1300.0,-0.005956876896611847,,,13734396.0,3867790.0,,,,
626,2018-09-19 00:00:00+00:00,,,,,,,,472.0,24.5,140.76,43.42,51.14,68.52,117.04,97.27,45.3,12.62,260.31,53.67,173.97,63.77,81.89,51.89,173.33,12.63,118.33,83.64,78.18,78.18,65.97,63.19,43.71,99.5,31.15,66.81,11.68,21.19,229.9,54.49,16.67,11.91,7.31,71.54,28.43,99.5,89.68,124.98,35.36,280.51,112.6,119.76,7.79,33.93,68.61,22.36,54.62,48.6675,16.8079,48.1,218.5,1940.5,1168.96,119.31,47.42,148.63,46.09,34.01,112.99,112.99,75.37,105.12,59.62,17700.0,92300.0,1500.0,-0.0039075951176321825,,,13792322.0,3900257.0,,,,
627,2018-09-20 00:00:00+00:00,,,,,,,,471.0,24.63,140.82,43.37,51.49,68.63,115.84,97.18,46.0,12.59,261.17,54.03,174.0,64.88,80.0,52.16,168.68,12.87,120.19,84.86,78.75,78.75,66.88,64.5,44.48,99.81,32.42,67.62,12.22,21.89,237.0,55.63,17.09,11.84,7.5275,74.5,28.93,99.81,90.34,125.42,35.91,303.56,109.14,122.62,8.04,33.49,68.78,22.61,53.6,48.9325,16.5,49.07,220.24,1938.58,1180.67,119.76,47.41,149.58,46.78,34.28,113.42,113.42,74.48,107.88,58.95,15400.0,94900.0,2000.0,-0.004954200037448779,,,13856292.0,3924103.0,,,,
628,2018-09-21 00:00:00+00:00,,,,,,,,470.0,24.5,142.18,43.78,51.3,68.9,117.14,97.59,46.04,12.4,261.28,55.22,173.51,64.48,80.5,52.03,169.63,13.22,119.91,85.01,78.36,78.36,67.19,63.84,44.66,98.64,32.51,67.91,12.23,21.08,238.06,55.75,17.32,12.13,7.55,74.98,29.12,98.64,90.12,124.65,36.31,297.7,108.87,116.9,8.01,34.05,69.34,22.51,54.23,49.0,16.42,48.78,220.78,1954.22,1194.92,121.2,47.93,151.48,47.12,34.32,114.12,114.12,74.83,110.5,57.4,18500.0,108300.0,1900.0,-0.005131606326119489,,,14620418.0,4426940.0,,,,
629,2018-09-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23300.0,161500.0,2100.0,-0.006333511357688308,,,16087125.0,5012567.0,,,,
630,2018-09-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28300.0,151100.0,2500.0,-0.01021109684997979,5718617.273772261,4427.448275862069,16802771.0,5273072.0,,,,
631,2018-09-24 00:00:00+00:00,,,,,,,,469.0,24.45,142.1,43.94,51.28,70.79,116.34,97.99,45.67,12.0996,260.73,54.92,173.94,65.43,79.71,51.73,170.5,13.1,121.91,85.79,76.9,76.9,68.45,64.71,45.38,97.13,32.38,67.8,12.5,20.6,234.74,54.8,17.32,12.1,7.57,74.08,29.12,97.13,90.3,124.34,35.04,298.48,109.28,111.27,8.08,34.25,68.7,22.83,54.31,48.9,16.6641,47.66,216.82,1903.79,1159.41,121.94,48.21,151.1,46.31,33.83,114.72,114.72,73.08,109.01,56.94,18300.0,95100.0,1500.0,-0.008761044703419138,,,14117694.0,4056707.0,,,,
632,2018-09-25 00:00:00+00:00,,,,,,,,468.0,24.38,140.53,44.13,52.04,71.74,114.64,99.01,46.39,11.73,263.32,53.78,176.26,65.85,79.6,51.4,169.17,13.07,123.5,87.0312,78.35,78.35,69.69,65.55,46.26,98.9,32.63,67.39,12.34,20.51,234.64,54.3,17.18,12.1,7.57,74.22,29.12,98.9,90.01,125.32,34.48,300.0,108.32,113.87,8.02,33.78,69.51,22.5,53.5,48.59,16.24,47.74,219.75,1942.9,1184.25,124.32,48.57,149.91,46.22,33.57,115.21,115.21,72.64,109.25,58.7,17200.0,99000.0,2500.0,-0.005542577729503334,,,14195275.0,4053716.0,,,,
633,2018-09-26 00:00:00+00:00,,,,,,,,467.0,24.44,138.95,43.84,51.75,72.06,112.78,99.35,46.32,11.25,262.17,53.39,175.89,65.17,78.8,50.87,167.35,13.15,122.99,86.02,79.67,79.67,69.05,64.89,46.21,98.5,32.17,67.66,12.03,20.27,232.96,54.38,17.55,12.39,7.57,73.52,29.07,98.5,87.55,124.95,33.49,301.91,107.83,113.41,8.05,33.83,69.47,22.18,53.29,48.975,16.3465,48.6,221.0,1968.5,1193.69,126.17,48.74,152.4,46.04,32.71,116.87,116.87,72.68,107.48,59.71,14900.0,92900.0,1300.0,-0.004096893786767716,,,14060035.0,4004939.0,,,,
634,2018-09-27 00:00:00+00:00,,,,,,,,466.0,24.46,138.45,43.79,51.91,73.02,113.04,98.82,46.33,11.37,262.16,53.63,175.76,64.87,78.0,51.42,164.66,13.08,122.16,86.085,79.81,79.81,69.42,65.46,46.99,98.54,31.91,68.0,11.86,20.31,228.77,53.28,17.68,12.0,7.51,72.9,28.88,98.54,86.21,124.8,33.51,312.9,106.64,112.28,8.09,33.43,69.08,22.4,53.15,48.8075,16.5,48.36,223.82,1993.24,1200.0,126.01,48.33,152.01,45.91,33.57,118.4,118.4,72.18,106.44,59.39,14200.0,108100.0,1600.0,-0.002103826082602868,,,14045976.0,3922092.0,,,,
635,2018-09-28 00:00:00+00:00,,,,,,,,465.0,24.54,138.1,43.93,51.43,72.78,112.63,97.62,45.55,11.44,259.66,53.65,175.0,63.98,79.13,51.88,166.08,12.94,121.99,85.25,80.81,80.81,68.02,64.55,46.62,99.88,30.99,66.1,11.36,20.28,225.75,52.69,17.4,12.17,7.09,72.06,28.22,99.88,86.22,124.51,33.57,270.26,107.7,111.29,7.86,33.41,70.45,21.78,53.47,50.2625,15.97,49.82,224.79,2004.41,1204.09,122.47,48.27,151.16,45.62,33.21,119.09,119.09,71.51,107.22,61.0,14900.0,148900.0,2000.0,0.0006890652178627418,,,14327239.0,4149425.0,,,,
636,2018-09-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20500.0,187800.0,2200.0,-0.0011344176451768338,,,15858699.0,4791747.0,,,,
637,2018-09-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26500.0,175900.0,2800.0,-0.00857091021802831,5730486.08192563,3459.3548387096776,16634910.0,5059601.0,,,,
638,2018-10-01 00:00:00+00:00,,,,,,,,464.0,24.7,138.26,44.03,52.63,73.81,113.75,98.72,45.99,13.02,262.0,54.11,178.25,64.15,79.91,52.0,167.39,13.0,123.11,85.35,82.08,82.08,68.94,65.3,46.93,101.28,30.94,66.26,11.3,20.66,226.22,52.74,17.52,12.26,6.97,72.24,28.65,101.28,86.41,124.6,34.3,305.77,108.75,111.13,7.97,33.66,70.71,21.68,53.61,50.13,15.97,49.53,227.95,2021.99,1213.0,123.58,49.0,151.71,46.79,33.1,121.15,121.15,72.46,107.67,60.81,17200.0,120500.0,1700.0,-0.008339092509600363,,,14266298.0,3989471.0,1145919.0,43507.0,850844858.0,3646616.0
639,2018-10-02 00:00:00+00:00,,,,,,,,463.0,24.74,139.79,44.21,52.3,74.0,113.67,99.27,44.31,12.32,264.15,53.97,178.62,61.48,79.93,51.58,167.64,13.15,125.07,85.8,80.74,80.74,68.93,65.13,46.87,97.74,30.76,66.24,11.15,20.71,225.28,52.24,16.86,11.89,7.04,71.51,28.16,97.74,87.06,125.53,33.95,313.95,109.42,109.32,7.81,33.53,70.16,21.09,53.8,49.0925,16.15,50.28,227.25,1999.99,1206.67,122.04,48.75,152.99,47.51,32.5,117.5,117.5,72.4,107.25,60.1,17400.0,111100.0,1500.0,-0.004120352450527546,,,14215333.0,3996603.0,,,,
640,2018-10-03 00:00:00+00:00,,,,,,,,462.0,24.79,140.54,44.28,52.91,73.81,115.37,99.35,44.39,12.34,263.05,54.16,177.35,62.42,80.34,52.48,168.97,13.36,125.13,86.51,82.04,82.04,69.34,65.1,47.0,97.4,31.17,65.87,11.22,20.25,227.75,52.5,16.61,11.9,7.09,72.54,28.5,97.4,86.43,122.97,35.02,303.33,110.45,107.44,7.97,34.08,69.82,21.48,54.74,49.15,16.1193,50.54,230.05,1981.7,1212.0,123.24,49.26,154.0,48.62,32.77,117.49,117.49,73.59,109.03,58.65,17500.0,115000.0,1400.0,-0.00031739573000534507,,,14450448.0,4094340.0,,,,
641,2018-10-04 00:00:00+00:00,,,,,,,,461.0,24.79,138.55,44.53,52.13,71.77,111.57,97.15,43.7,12.41,258.44,53.7,174.85,61.93,79.11,51.03,168.17,13.05,124.79,85.5,80.01,80.01,69.27,64.88,46.92,93.34,31.33,61.32,11.34,20.79,229.26,52.73,15.85,11.14,7.27,72.78,28.3,93.34,85.67,122.7,34.11,293.95,108.36,108.14,8.08,33.83,68.53,21.33,54.35,49.075,15.24,49.44,230.78,1949.0,1205.03,123.08,48.63,151.69,48.84,32.66,116.39,116.39,72.0,107.32,58.15,15800.0,111300.0,1300.0,-0.0009504046182562793,,,14127739.0,3949285.0,,,,
